,dx,co,pe,ou,co_1 All Populations,co_2 HIV Testing Status,value
2963,HTS_TST,p0unBXtGbM9,202407,EpiC,Clients of FSW,Negative,4
2964,HTS_TST,YDlLa2WxFi7,202407,EpiC,MSM,Negative,201
2965,HTS_TST,OpZrTw7XH9G,202407,EpiC,Female Sex Workers,Negative,4
2966,HTS_TST,AmX7G8M5jRc,202409,EpiC,Other PP,Negative,1
2967,HTS_TST,q59ni2Z0Cmh,202409,EpiC,General Population,Positive,4
2968,HTS_TST,sLSIW3BtH28,202407,EpiC,Clients of FSW,Negative,19
2969,HTS_TST,CotfH6f13UF,202407,EpiC,General Population,Positive,1
2970,HTS_TST,dbCtoDIrDSN,202505,EpiC,General Population,Positive,7
2971,HTS_TST,q2fFxQ6ga7Z,202505,EpiC,General Population,Negative,9
2972,HTS_TST,FOvygxsWZsA,202409,EpiC,Other PP,Negative,20
2973,HTS_TST,HcuPFwlfy03,202408,EpiC,Adolescent girls and young women,Negative,3
2974,HTS_TST,LCbaac0DHSg,202504,EpiC,General Population,Positive,5
2975,HTS_TST,lP0Q2j1ApkU,202409,EpiC,Other PP,Positive,1
2976,HTS_TST,irioLgQ3log,202409,EpiC,Female Sex Workers,Positive,1
2977,HTS_TST,UtBDxUb80n4,202504,EpiC,General Population,Positive,3
2978,HTS_TST,YST7QjVmVhg,202407,EpiC,General Population,Positive,5
2979,HTS_TST,KTSKm5GRcED,202505,EpiC,General Population,Positive,4
2980,HTS_TST,A4fCVJnr20B,202506,EpiC,General Population,Negative,278
2981,HTS_TST,joBE2fm8v6v,202505,EpiC,General Population,Negative,339
2982,HTS_TST,QXKrLLY2gCd,202505,EpiC,General Population,Positive,33
2983,HTS_TST,Tsvofk0OyMn,202408,EpiC,Other PP,Positive,2
2984,HTS_TST,zLcWp3In2fV,202505,EpiC,General Population,Positive,1
2985,HTS_TST,zS8XOQ1cBVl,202409,EpiC,Other PP,Negative,78
2986,HTS_TST,QBRtHnKg1MW,202408,EpiC,Other PP,Positive,2
2987,HTS_TST,ibj6y8jH0kF,202505,EpiC,General Population,Negative,1
2988,HTS_TST,qZnj12E6rh6,202409,EpiC,General Population,Positive,3
2989,HTS_TST,dEaj2vfPfDo,202503,EpiC,General Population,Negative,761
2990,HTS_TST,xtvVtwStmym,202505,EpiC,General Population,Positive,18
2991,HTS_TST,fJz3er1IRUp,202505,EpiC,General Population,Positive,9
2992,HTS_TST,rXAp9jJ8ChG,202408,EpiC,Children of KP,Negative,24
2993,HTS_TST,AbDgvaSIj7p,202407,EpiC,MSM,Positive,13
2994,HTS_TST,wQJtynwHsMU,202503,EpiC,General Population,Negative,22
2995,HTS_TST,UKaZ6q4LPnI,202506,EpiC,General Population,Positive,20
2996,HTS_TST,kKdl9sBwQuF,202504,EpiC,General Population,Negative,4
2997,HTS_TST,AOXfPUQiIcO,202504,EpiC,General Population,Positive,4
2998,HTS_TST,ON88ugWwLGH,202409,EpiC,Female Sex Workers,Negative,151
2999,HTS_TST,qfdyTC3oirF,202503,EpiC,General Population,Positive,31
3000,HTS_TST,v131lARxN2n,202506,EpiC,General Population,Positive,1
3001,HTS_TST,yWLdyFvj1gr,202409,EpiC,General Population,Positive,5
3002,HTS_TST,x1o1nBIbauv,202408,EpiC,Other PP,Negative,141
3003,HTS_TST,ynsN9kJJMck,202506,EpiC,General Population,Negative,29
3004,HTS_TST,t0i1114NI8r,202503,EpiC,General Population,Negative,8
3005,HTS_TST,qBqKMUCDz0Q,202408,EpiC,MSM,Positive,1
3006,HTS_TST,eNOFHAmBgnR,202409,EpiC,Other KP,Negative,5
3007,HTS_TST,sgl0bQRswOk,202409,EpiC,MSM,Negative,3
3008,HTS_TST,XORlaYtSHLF,202407,EpiC,Other PP,Positive,16
3009,HTS_TST,czu7I27BltZ,202412,EpiC,General Population,Negative,38
3010,HTS_TST,hfl6hlbMWfU,202506,EpiC,General Population,Negative,8
3011,HTS_TST,HIQgCk1cq0M,202506,EpiC,General Population,Positive,37
3012,HTS_TST,bQWBO7RasR8,202503,EpiC,General Population,Negative,18
3013,HTS_TST,jp4hH9V9mqt,202407,EpiC,Other PP,Negative,39
3014,HTS_TST,uOK9tzxyS7F,202407,EpiC,Other PP,Negative,13
3015,HTS_TST,tOmSGHhnULj,202503,EpiC,General Population,Positive,3
3016,HTS_TST,mIteDO11zRL,202504,EpiC,General Population,Negative,18
3017,HTS_TST,YRwlZ9ytT64,202407,EpiC,Other PP,Positive,7
3018,HTS_TST,A4RJp79w49Y,202412,EpiC,General Population,Positive,5
3019,HTS_TST,eWMsQvNdGjr,202408,EpiC,MSM,Positive,3
3020,HTS_TST,gjkCimbblyd,202407,EpiC,General Population,Negative,12
3021,HTS_TST,JWUvdudKIo1,202408,EpiC,General Population,Negative,11
3022,HTS_TST,gSvbcIbXgbN,202506,EpiC,General Population,Positive,4
3023,HTS_TST,pwxqPvWFKTL,202407,EpiC,Female Sex Workers,Positive,6
3024,HTS_TST,XjzPqjw56fA,202408,EpiC,General Population,Negative,2
3025,HTS_TST,OTZKwUnCm3W,202407,EpiC,Other PP,Negative,1
3026,HTS_TST,qgUjkyuC75v,202408,EpiC,Other PP,Positive,30
3027,HTS_TST,UhMduk5lkwB,202505,EpiC,General Population,Positive,5
3028,HTS_TST,cY8jLkmJD9K,202503,EpiC,General Population,Negative,29
3029,HTS_TST,jlOerBXnnJu,202504,EpiC,General Population,Negative,4
3030,HTS_TST,T07anD3GWUI,202408,EpiC,Children of KP,Positive,1
3031,HTS_TST,fdXPacoZw7W,202505,EpiC,General Population,Positive,5
3032,HTS_TST,L7cbD5bbb5G,202503,EpiC,General Population,Negative,6
3033,HTS_TST,leUiIXq8nCw,202506,EpiC,General Population,Positive,32
3034,HTS_TST,Q1xMNwbd67e,202408,EpiC,Clients of FSW,Negative,6
3035,HTS_TST,pKTDiCe2BKw,202407,EpiC,Female Sex Workers,Negative,6
3036,HTS_TST,dJtDweZ5KqI,202505,EpiC,General Population,Negative,40
3037,HTS_TST,Gtmeu4wFR7n,202504,EpiC,General Population,Positive,1
3038,HTS_TST,vETG8GvNbrz,202408,EpiC,Clients of FSW,Positive,1
3039,HTS_TST,DfBhjw11ItY,202409,EpiC,Female Sex Workers,Negative,64
3040,HTS_TST,QP5rCFCG0mJ,202503,EpiC,General Population,Positive,1
3041,HTS_TST,RrkevgYjrxa,202409,EpiC,MSM,Negative,252
3042,HTS_TST,rDAuzYoo3Fw,202504,EpiC,General Population,Negative,2
3043,HTS_TST,RIAvb4tVzCR,202505,EpiC,General Population,Positive,1
3044,HTS_TST,lSN0oqdXkb3,202506,EpiC,General Population,Negative,128
3045,HTS_TST,uUL6zyihKd4,202408,EpiC,MSM,Positive,9
3046,HTS_TST,XlIe5Vlyc4M,202409,EpiC,General Population,Positive,1
3047,HTS_TST,paVRcvhTPTD,202408,EpiC,General Population,Positive,1
3048,HTS_TST,KnSHtg4FQfn,202409,EpiC,Other PP,Negative,15
3049,HTS_TST,xUldLqdp1ot,202407,EpiC,General Population,Negative,3
3050,HTS_TST,BH28vF8Wi7I,202506,EpiC,General Population,Negative,25
3051,HTS_TST,kj3HwB91Zg9,202407,EpiC,Female Sex Workers,Positive,13
3052,HTS_TST,iRNPzkXFqXs,202412,EpiC,General Population,Positive,283
3053,HTS_TST,gRmxRuEilOr,202407,EpiC,General Population,Negative,8
3054,HTS_TST,RMZWTOzSEhZ,202407,EpiC,Other PP,Negative,2
3055,HTS_TST,tLMZbigv3uz,202407,EpiC,Transgender People,Negative,4
3056,HTS_TST,NzdSgCVnlqa,202505,EpiC,General Population,Negative,5
3057,HTS_TST,dDXhClXN0Ib,202407,EpiC,General Population,Negative,8
3058,HTS_TST,HlvYQjmbR7P,202409,EpiC,Female Sex Workers,Negative,9
3059,HTS_TST,G6NCiod7BSo,202506,EpiC,General Population,Negative,113
3060,HTS_TST,DH0GinFXTJF,202409,EpiC,General Population,Negative,7
3061,HTS_TST,Lb3L87IJSW0,202504,EpiC,General Population,Positive,1
3062,HTS_TST,Qc0m4p4sreL,202408,EpiC,Transgender People,Negative,2
3063,HTS_TST,AeBsDvbaq1M,202409,EpiC,Clients of FSW,Negative,1
3064,HTS_TST,nmUkkO7ZGja,202408,EpiC,Other PP,Positive,11
3065,HTS_TST,rNEzFAo0gu9,202409,EpiC,General Population,Negative,13
3066,HTS_TST,UaP9qLWa0Et,202409,EpiC,Adolescent girls and young women,Negative,1
3067,HTS_TST,BXbb6kp6KGR,202409,EpiC,Clients of FSW,Negative,6
3068,HTS_TST,hyKVLzzNvOh,202409,EpiC,Other PP,Positive,2
3069,HTS_TST,taltJTv7lcD,202407,EpiC,General Population,Positive,4
3070,HTS_TST,jztF15lddej,202409,EpiC,Other PP,Positive,3
3071,HTS_TST,ay1GD16stsy,202408,EpiC,Other PP,Positive,1
3072,HTS_TST,qCuR9PNgiKO,202407,EpiC,General Population,Negative,319
3073,HTS_TST,nJmRmdNY1Zg,202408,EpiC,Clients of FSW,Positive,1
3074,HTS_TST,cOmBrBM16Hp,202506,EpiC,General Population,Negative,172
3075,HTS_TST,TGmWc78KQPI,202409,EpiC,Other KP,Negative,64
3076,HTS_TST,tFtATvCozXq,202505,EpiC,General Population,Positive,1
3077,HTS_TST,CmPXscyBBM7,202503,EpiC,General Population,Negative,1
3078,HTS_TST,Chn1mSFlAYZ,202505,EpiC,General Population,Negative,1
3079,HTS_TST,G3P6s4k7xF9,202408,EpiC,People in prisons and other closed settings,Negative,5
3080,HTS_TST,DCNpNHQpZYR,202504,EpiC,General Population,Negative,17
3081,HTS_TST,Fu3QtPjT32s,202409,EpiC,Other KP,Negative,136
3082,HTS_TST,zSxmwNi4RrA,202407,EpiC,Other PP,Positive,10
3083,HTS_TST,W8fEflV1OT2,202506,EpiC,General Population,Negative,25
3084,HTS_TST,HIrrlCfNOnY,202407,EpiC,Clients of FSW,Negative,1
3085,HTS_TST,IW64pJEfgNS,202412,EpiC,General Population,Negative,3
3086,HTS_TST,GFqXZCtkeBX,202412,EpiC,General Population,Positive,13
3087,HTS_TST,xnate0gI5ld,202408,EpiC,Other PP,Negative,12
3088,HTS_TST,Ro64yoYtuY5,202409,EpiC,Other PP,Positive,2
3089,HTS_TST,iZr5xZHjWde,202409,EpiC,Other PP,Positive,3
3090,HTS_TST,PuOTudkymdF,202408,EpiC,Children of KP,Negative,1
3091,HTS_TST,TJ6TfxkIDOW,202412,EpiC,General Population,Negative,3937
3092,HTS_TST,MGhe8WClndt,202506,EpiC,General Population,Negative,27
3093,HTS_TST,OsUyxGPXfoL,202412,EpiC,General Population,Positive,3
3094,HTS_TST,LTfE1pgqu8T,202409,EpiC,General Population,Negative,1
3095,HTS_TST,CuaPp3aR9bA,202412,EpiC,General Population,Negative,818
3096,HTS_TST,ht8Lt291UOq,202409,EpiC,Transgender People,Negative,4
3097,HTS_TST,PdSJwtE7mI1,202409,EpiC,MSM,Negative,34
3098,HTS_TST,asr4P8opy8S,202407,EpiC,Female Sex Workers,Negative,27
3099,HTS_TST,oIXwYzSArGi,202408,EpiC,MSM,Negative,3
3100,HTS_TST,OxLW91479Qh,202408,EpiC,Female Sex Workers,Positive,119
3101,HTS_TST,TkTv2x9m7UE,202408,EpiC,Female Sex Workers,Positive,2
3102,HTS_TST,XGGUjQX0S4t,202409,EpiC,Other PP,Positive,2
3103,HTS_TST,nMelFi8hztN,202409,EpiC,Other PP,Positive,2
3104,HTS_TST,Nrk9pnWLYZp,202407,EpiC,Other PP,Negative,2
3105,HTS_TST,VYjr9VU5dsb,202409,EpiC,Other KP,Positive,9
3106,HTS_TST,IZC6z7KiVoN,202503,EpiC,General Population,Negative,22
3107,HTS_TST,a9Cqq8lO2Gf,202409,EpiC,PWID,Negative,1
3108,HTS_TST,N67Ij0miB7O,202505,EpiC,General Population,Positive,3
3109,HTS_TST,VCKvLcdsh1a,202407,EpiC,Other PP,Negative,167
3110,HTS_TST,K2gL4iWAOEm,202407,EpiC,Transgender People,Negative,1
3111,HTS_TST,IJHiQJ1UUQT,202407,EpiC,Other PP,Negative,117
3112,HTS_TST,PgVML5pwaSA,202407,EpiC,Other PP,Positive,24
3113,HTS_TST,yZEmtIOKJky,202408,EpiC,Clients of FSW,Positive,1
3114,HTS_TST,XdmI0gx0HVG,202407,EpiC,MSM,Positive,1
3115,HTS_TST,F2XeznCwxJo,202409,EpiC,Other PP,Negative,5
3116,HTS_TST,DXllsmxa9DI,202506,EpiC,General Population,Negative,28
3117,HTS_TST,JqLg2tCNKmA,202408,EpiC,Other PP,Positive,38
3118,HTS_TST,IaXVj98fgN5,202408,EpiC,General Population,Positive,1
3119,HTS_TST,uLkcLJFYjQT,202409,EpiC,Transgender People,Positive,4
3120,HTS_TST,YF9eZD80TEK,202407,EpiC,General Population,Positive,5
3121,HTS_TST,gAVWmp1JRc0,202409,EpiC,Other PP,Positive,25
3122,HTS_TST,nGWOXnZk9aC,202408,EpiC,Other PP,Negative,48
3123,HTS_TST,zpQYaszlfH3,202409,EpiC,MSM,Negative,1729
3124,HTS_TST,PIKIChNVIRY,202409,EpiC,MSM,Negative,3332
3125,HTS_TST,LrrPIlhxHCu,202412,EpiC,General Population,Negative,1272
3126,HTS_TST,udb9Qi9FMXh,202412,EpiC,General Population,Negative,3069
3127,HTS_TST,xLXnr7qncYo,202506,EpiC,General Population,Negative,4
3128,HTS_TST,lJSLE0LymQq,202506,EpiC,General Population,Positive,1
3129,HTS_TST,bjeDEMzN6xM,202407,EpiC,General Population,Negative,10
3130,HTS_TST,FfqVaeWeO2n,202409,EpiC,MSM,Positive,9
3131,HTS_TST,YEdOEmlWlh9,202408,EpiC,Other PP,Positive,6
3132,HTS_TST,AKjqrQKLstW,202407,EpiC,Female Sex Workers,Negative,11
3133,HTS_TST,SxbD8h4qHLE,202504,EpiC,General Population,Negative,26
3134,HTS_TST,gx0wuIIXWIh,202409,EpiC,MSM,Positive,7
3135,HTS_TST,Zl3Bk7hGE4C,202409,EpiC,MSM,Positive,1
3136,HTS_TST,bZy6WP3ZMPJ,202412,EpiC,General Population,Positive,61
3137,HTS_TST,gbcecuNtfev,202506,EpiC,General Population,Negative,7
3138,HTS_TST,qdEQWuY1FHD,202412,EpiC,General Population,Negative,81
3139,HTS_TST,D7kiVMaeA08,202504,EpiC,General Population,Negative,3
3140,HTS_TST,w3iYQBHyVpN,202408,EpiC,Other PP,Positive,1
3141,HTS_TST,ogD69g0HdDy,202409,EpiC,General Population,Negative,1
3142,HTS_TST,gfQ1unRWTZJ,202407,EpiC,Other PP,Negative,75
3143,HTS_TST,cXlHGKsJhih,202408,EpiC,Female Sex Workers,Negative,16
3144,HTS_TST,A0e4vKTV8gv,202505,EpiC,General Population,Positive,27
3145,HTS_TST,TJgb8Urg8Uz,202412,EpiC,General Population,Positive,7
3146,HTS_TST,RNfqGzx7O8d,202408,EpiC,MSM,Positive,3
3147,HTS_TST,efmtcRjVekS,202409,EpiC,Clients of FSW,Negative,6
3148,HTS_TST,Ga5lxqFVaPN,202407,EpiC,MSM,Positive,1
3149,HTS_TST,RG5AChlq1yD,202506,EpiC,General Population,Negative,161
3150,HTS_TST,UFT42qTGPHW,202408,EpiC,Clients of FSW,Negative,4
3151,HTS_TST,WljjN01bSRC,202504,EpiC,General Population,Positive,5
3152,HTS_TST,tMCqQAaHtFi,202408,EpiC,Other PP,Positive,5
3153,HTS_TST,NCZlDWkyzRg,202503,EpiC,General Population,Negative,346
3154,HTS_TST,TLuwgrLOBry,202506,EpiC,General Population,Positive,44
3155,HTS_TST,D5oK2qyqiGT,202506,EpiC,General Population,Negative,1
3156,HTS_TST,dFbn7bxN2im,202409,EpiC,Other PP,Negative,42
3157,HTS_TST,NAfD9mU15l5,202408,EpiC,Clients of FSW,Negative,111
3158,HTS_TST,BKHriqehpRh,202407,EpiC,Female Sex Workers,Positive,3
3159,HTS_TST,c7EE13c6cp7,202409,EpiC,Clients of FSW,Positive,1
3160,HTS_TST,zEgwmujioYh,202505,EpiC,General Population,Positive,1
3161,HTS_TST,OtddQtja42R,202408,EpiC,Other PP,Negative,255
3162,HTS_TST,iRlhYPoeOGP,202408,EpiC,Other PP,Negative,167
3163,HTS_TST,rNEzFAo0gu9,202504,EpiC,General Population,Negative,9
3164,HTS_TST,Lu5N33YYW9u,202505,EpiC,General Population,Negative,47
3165,HTS_TST,g5fXj0mhd26,202505,EpiC,General Population,Negative,20
3166,HTS_TST,oAYtTYZtOpT,202504,EpiC,General Population,Negative,1
3167,HTS_TST,BKHriqehpRh,202408,EpiC,Female Sex Workers,Positive,1
3168,HTS_TST,D5oK2qyqiGT,202505,EpiC,General Population,Negative,1
3169,HTS_TST,iRlhYPoeOGP,202409,EpiC,Other PP,Negative,87
3170,HTS_TST,rNEzFAo0gu9,202503,EpiC,General Population,Negative,12
3171,HTS_TST,Lu5N33YYW9u,202506,EpiC,General Population,Negative,737
3172,HTS_TST,NAfD9mU15l5,202409,EpiC,Clients of FSW,Negative,40
3173,HTS_TST,tzPVhSmAGkf,202408,EpiC,General Population,Negative,17
3174,HTS_TST,aroQliiCfV7,202409,EpiC,General Population,Positive,15
3175,HTS_TST,DH0GinFXTJF,202506,EpiC,General Population,Negative,9
3176,HTS_TST,rNEzFAo0gu9,202506,EpiC,General Population,Negative,25
3177,HTS_TST,THWnIQ5eX6v,202408,EpiC,Transgender People,Positive,1
3178,HTS_TST,oAYtTYZtOpT,202505,EpiC,General Population,Negative,3
3179,HTS_TST,c7EE13c6cp7,202408,EpiC,Clients of FSW,Positive,4
3180,HTS_TST,obviluajFGG,202408,EpiC,Clients of FSW,Negative,54
3181,HTS_TST,EdMjFy33tqe,202408,EpiC,General Population,Positive,28
3182,HTS_TST,DA99OIou87B,202409,EpiC,Other PP,Negative,6
3183,HTS_TST,RC2ebomy1Ss,202407,EpiC,General Population,Positive,3
3184,HTS_TST,nexUKVnHzFj,202408,EpiC,Other PP,Negative,1
3185,HTS_TST,wXk7406ynIV,202409,EpiC,MSM,Positive,4
3186,HTS_TST,zEgwmujioYh,202506,EpiC,General Population,Positive,40
3187,HTS_TST,tzPVhSmAGkf,202407,EpiC,General Population,Negative,30
3188,HTS_TST,vM9Hyjxmqc4,202409,EpiC,General Population,Positive,3
3189,HTS_TST,oAYtTYZtOpT,202506,EpiC,General Population,Negative,107
3190,HTS_TST,fabjbwIEN1J,202506,EpiC,General Population,Negative,1
3191,HTS_TST,EdMjFy33tqe,202409,EpiC,General Population,Positive,27
3192,HTS_TST,JJlgwcNdTa4,202505,EpiC,General Population,Negative,9
3193,HTS_TST,x7Wt9XTuuTF,202408,EpiC,Other PP,Positive,1
3194,HTS_TST,GJbkRym6B9B,202409,EpiC,MSM,Negative,85
3195,HTS_TST,THWnIQ5eX6v,202409,EpiC,Transgender People,Positive,64
3196,HTS_TST,obviluajFGG,202407,EpiC,Clients of FSW,Negative,63
3197,HTS_TST,GUrGbECyctu,202407,EpiC,General Population,Positive,1
3198,HTS_TST,OtddQtja42R,202407,EpiC,Other PP,Negative,316
3199,HTS_TST,c7EE13c6cp7,202407,EpiC,Clients of FSW,Positive,2
3200,HTS_TST,nlp0avhiKkr,202407,EpiC,Other PP,Positive,1
3201,HTS_TST,mymUrbtS3c2,202409,EpiC,MSM,Negative,6
3202,HTS_TST,DA99OIou87B,202408,EpiC,Other PP,Negative,19
3203,HTS_TST,rNEzFAo0gu9,202505,EpiC,General Population,Negative,10
3204,HTS_TST,V6tauU8ZXBw,202503,EpiC,General Population,Negative,95
3205,HTS_TST,k1hmadAZViV,202505,EpiC,General Population,Negative,2
3206,HTS_TST,M9Co3BQ7dlm,202407,EpiC,Clients of FSW,Positive,2
3207,HTS_TST,kcw07QgHQtc,202409,EpiC,Other PP,Negative,12
3208,HTS_TST,h6HwEMdhjML,202408,EpiC,Transgender People,Negative,20
3209,HTS_TST,QnxczmFB2ee,202503,EpiC,General Population,Negative,5
3210,HTS_TST,f1Nklpqjl3G,202407,EpiC,General Population,Negative,140
3211,HTS_TST,GZ36I6fYkaW,202409,EpiC,Other KP,Negative,220
3212,HTS_TST,uTM9C513xyz,202504,EpiC,General Population,Negative,65
3213,HTS_TST,FPjrGC9PADC,202409,EpiC,Other KP,Negative,7
3214,HTS_TST,Lu5N33YYW9u,202503,EpiC,General Population,Negative,361
3215,HTS_TST,x7Wt9XTuuTF,202407,EpiC,Other PP,Positive,1
3216,HTS_TST,aroQliiCfV7,202408,EpiC,General Population,Positive,13
3217,HTS_TST,UxrDbu1maY3,202407,EpiC,Other PP,Positive,19
3218,HTS_TST,DA99OIou87B,202407,EpiC,Other PP,Negative,15
3219,HTS_TST,vrtAYcNs28b,202504,EpiC,General Population,Negative,36
3220,HTS_TST,Fa7IDExWBDv,202407,EpiC,General Population,Positive,1
3221,HTS_TST,wC6nmhdiVEM,202408,EpiC,Other PP,Negative,280
3222,HTS_TST,FFknwnCtIq1,202407,EpiC,Clients of FSW,Positive,5
3223,HTS_TST,qocnrhJzaad,202506,EpiC,General Population,Positive,42
3224,HTS_TST,RC2ebomy1Ss,202408,EpiC,General Population,Positive,9
3225,HTS_TST,dKDc6J1h0LE,202408,EpiC,PWID,Positive,3
3226,HTS_TST,EdMjFy33tqe,202407,EpiC,General Population,Positive,10
3227,HTS_TST,Htqo98HMY8Q,202503,EpiC,General Population,Negative,21
3228,HTS_TST,QnxczmFB2ee,202505,EpiC,General Population,Negative,3
3229,HTS_TST,FFknwnCtIq1,202409,EpiC,Clients of FSW,Positive,5
3230,HTS_TST,gemc4S9EoH1,202409,EpiC,General Population,Negative,1
3231,HTS_TST,NpkEi5Hagfb,202407,EpiC,Adolescent girls and young women,Negative,46
3232,HTS_TST,GJbkRym6B9B,202407,EpiC,MSM,Negative,8
3233,HTS_TST,wYEF5AKRQOu,202408,EpiC,Other PP,Negative,155
3234,HTS_TST,P8SXoppf3kC,202408,EpiC,Children of KP,Positive,1
3235,HTS_TST,f1Nklpqjl3G,202409,EpiC,General Population,Negative,231
3236,HTS_TST,tzPVhSmAGkf,202409,EpiC,General Population,Negative,21
3237,HTS_TST,nKGO7lGPwSO,202408,EpiC,General Population,Positive,16
3238,HTS_TST,Dl6SxSVPlkK,202407,EpiC,Other PP,Negative,1
3239,HTS_TST,piUu3OvvRa5,202408,EpiC,General Population,Positive,6
3240,HTS_TST,dFbn7bxN2im,202408,EpiC,Other PP,Negative,66
3241,HTS_TST,zEgwmujioYh,202504,EpiC,General Population,Positive,1
3242,HTS_TST,QZ5WD7GJsaP,202408,EpiC,Other PP,Positive,1
3243,HTS_TST,ije6pbj59as,202412,EpiC,General Population,Negative,11
3244,HTS_TST,sGxc8cM27Fn,202409,EpiC,MSM,Negative,1837
3245,HTS_TST,iRlhYPoeOGP,202407,EpiC,Other PP,Negative,225
3246,HTS_TST,oAYtTYZtOpT,202503,EpiC,General Population,Negative,40
3247,HTS_TST,fuS5MGzJOCM,202504,EpiC,General Population,Positive,3
3248,HTS_TST,vrtAYcNs28b,202506,EpiC,General Population,Negative,193
3249,HTS_TST,XoEqtmgGjUl,202409,EpiC,Other KP,Negative,2986
3250,HTS_TST,iZr5xZHjWde,202407,EpiC,Other PP,Positive,7
3251,HTS_TST,L6v6uMor0zE,202409,EpiC,General Population,Negative,402
3252,HTS_TST,KpNT1cyRF1c,202407,EpiC,Clients of FSW,Negative,22
3253,HTS_TST,FicEBM0EKtf,202409,EpiC,Clients of FSW,Positive,2
3254,HTS_TST,iCxoeBEgm0M,202503,EpiC,General Population,Positive,15
3255,HTS_TST,mE38Q9S3yYA,202407,EpiC,Female Sex Workers,Negative,11
3256,HTS_TST,iPvJGiv0Srg,202407,EpiC,Other PP,Negative,7
3257,HTS_TST,W7noDLmW6pm,202408,EpiC,Other PP,Positive,26
3258,HTS_TST,uTM9C513xyz,202506,EpiC,General Population,Negative,7466
3259,HTS_TST,MwODk23Rfyl,202409,EpiC,Other KP,Negative,56
3260,HTS_TST,hyKVLzzNvOh,202408,EpiC,Other PP,Positive,7
3261,HTS_TST,PelHwfNghTO,202503,EpiC,General Population,Negative,1
3262,HTS_TST,BEpuBeVr1HO,202412,EpiC,General Population,Negative,2729
3263,HTS_TST,aDqPR9M4TM6,202408,EpiC,Other PP,Positive,1
3264,HTS_TST,k7MmmVCJB8J,202408,EpiC,Other PP,Negative,1
3265,HTS_TST,SeANMQkb0vJ,202505,EpiC,General Population,Negative,8
3266,HTS_TST,qocnrhJzaad,202503,EpiC,General Population,Positive,27
3267,HTS_TST,myt4eLHMGNK,202407,EpiC,People in prisons and other closed settings,Negative,3
3268,HTS_TST,zOyxCN6N7qc,202409,EpiC,Other KP,Positive,6
3269,HTS_TST,nKGO7lGPwSO,202409,EpiC,General Population,Positive,25
3270,HTS_TST,M9Co3BQ7dlm,202409,EpiC,Clients of FSW,Positive,1
3271,HTS_TST,w9gkQUaeUqe,202408,EpiC,Other PP,Negative,53
3272,HTS_TST,K94OCF3LTZh,202408,EpiC,Clients of FSW,Negative,33
3273,HTS_TST,sGxc8cM27Fn,202407,EpiC,MSM,Negative,49
3274,HTS_TST,kcw07QgHQtc,202407,EpiC,Other PP,Negative,12
3275,HTS_TST,k7MmmVCJB8J,202407,EpiC,Other PP,Negative,2
3276,HTS_TST,jsw5Kzd9Cgq,202408,EpiC,Clients of FSW,Positive,1
3277,HTS_TST,AwfzqjDAYFV,202409,EpiC,Other KP,Positive,8
3278,HTS_TST,CasUWwejPmJ,202504,EpiC,General Population,Positive,2
3279,HTS_TST,Iv1W4An6pPC,202409,EpiC,PWID,Positive,3
3280,HTS_TST,wm0DsVNv2O0,202407,EpiC,Clients of FSW,Negative,8
3281,HTS_TST,V6tauU8ZXBw,202505,EpiC,General Population,Negative,86
3282,HTS_TST,BuuhQNiZcuX,202407,EpiC,General Population,Negative,43
3283,HTS_TST,pVlnCV9mThD,202409,EpiC,PWID,Negative,18
3284,HTS_TST,sskA2y3dOhO,202506,EpiC,General Population,Negative,53
3285,HTS_TST,assUM5Zv13s,202412,EpiC,General Population,Negative,66
3286,HTS_TST,X8UvtffqtZI,202505,EpiC,General Population,Negative,8
3287,HTS_TST,XlsI4SyZvz4,202407,EpiC,MSM,Positive,3
3288,HTS_TST,vBF7bACH982,202408,EpiC,General Population,Positive,1
3289,HTS_TST,hfiDb0O3XDM,202412,EpiC,General Population,Positive,1
3290,HTS_TST,F2mRsibm4bI,202407,EpiC,Female Sex Workers,Positive,12
3291,HTS_TST,KON6jlrdmlK,202407,EpiC,Other PP,Positive,1
3292,HTS_TST,IBxfdIDPg5Q,202505,EpiC,General Population,Positive,26
3293,HTS_TST,qbsqvu9xUn9,202409,EpiC,Female Sex Workers,Negative,192
3294,HTS_TST,rvf5r6aOr0V,202407,EpiC,Other PP,Negative,3
3295,HTS_TST,jsw5Kzd9Cgq,202407,EpiC,Clients of FSW,Positive,2
3296,HTS_TST,UMCoL1HDyOv,202412,EpiC,General Population,Positive,1
3297,HTS_TST,ahMqqLV9W9Q,202407,EpiC,Transgender People,Negative,52
3298,HTS_TST,fXl53kju5sc,202407,EpiC,Clients of FSW,Positive,1
3299,HTS_TST,KpNT1cyRF1c,202408,EpiC,Clients of FSW,Negative,24
3300,HTS_TST,vBF7bACH982,202409,EpiC,General Population,Positive,5
3301,HTS_TST,pWJqkELnONL,202408,EpiC,Other PP,Positive,32
3302,HTS_TST,W7noDLmW6pm,202409,EpiC,Other PP,Positive,20
3303,HTS_TST,X8UvtffqtZI,202504,EpiC,General Population,Negative,3
3304,HTS_TST,dKDc6J1h0LE,202409,EpiC,PWID,Positive,1
3305,HTS_TST,YwyvYp1X8xy,202407,EpiC,General Population,Positive,1
3306,HTS_TST,piUu3OvvRa5,202409,EpiC,General Population,Positive,21
